"number_of_packets","mean_pl","var_pl","mean_iartime","var_iartime","max_length","min_length","perc_qosd","perc_qosnull","perc_other","perc_sent","perc_rec","type_of_traffic"
47,128.212765957447,2292.99722479186,0.158274720456522,0.158564021520431,239,86,0.446808510638298,0.531914893617021,0.0212765957446809,0.787234042553192,0.212765957446809,"Web browsing"
67,144.940298507463,1908.39032112166,0.0465159242878788,0.034514230471064,239,86,0.671641791044776,0.328358208955224,0,0.671641791044776,0.328358208955224,"Web browsing"
31,181.612903225806,3990.11182795699,0.180037327500001,0.224610335950892,458,86,0.838709677419355,0.129032258064516,0.032258064516129,0.774193548387097,0.225806451612903,"Web browsing"
1328,941.705572289157,478114.189810675,0.00532848256367746,0.000956872021243127,1614,86,0.921686746987952,0.0783132530120482,0,0.503012048192771,0.496987951807229,"Web browsing"
1324,743.181268882175,452618.225620157,0.00755208052607706,0.00759720420811296,1614,86,0.984894259818731,0.0143504531722054,0.000755287009063444,0.510574018126888,0.489425981873112,"Web browsing"
1340,849.602985074627,459621.924412293,0.00744010869230769,0.00336645177221744,1614,86,0.992537313432836,0.00746268656716418,0,0.466417910447761,0.533582089552239,"Web browsing"
1027,1004.65628042843,463319.155620849,0.00838033928167641,0.00657748508594507,1614,86,0.991236611489776,0.00876338851022395,0,0.375851996105161,0.624148003894839,"Web browsing"
1029,768.942662779397,457665.100794848,0.00957743790466924,0.00442393597905959,1614,86,0.919339164237123,0.0806608357628766,0,0.464528668610301,0.535471331389699,"Web browsing"
690,697.3,469044.152249637,0.0102376610899855,0.00697688080490491,1614,86,0.898550724637681,0.1,0.00144927536231884,0.472463768115942,0.527536231884058,"Web browsing"
394,408.091370558376,222704.098500407,0.0244248136361323,0.0145774536901943,1594,86,0.931472081218274,0.0685279187817259,0,0.527918781725888,0.472081218274112,"Web browsing"
468,638.459401709402,389048.1418172,0.0197624008993576,0.0140033291944259,1594,86,0.974358974358974,0.0235042735042735,0.00213675213675214,0.536324786324786,0.463675213675214,"Web browsing"
32,149.125,1765.59677419355,0.307469036580646,0.916089997493907,205,86,0.71875,0.28125,0,0.5625,0.4375,"Web browsing"
740,573.586486486486,327559.728639871,0.0131845762070365,0.0159235632293436,1614,86,0.991891891891892,0.00675675675675676,0.00135135135135135,0.532432432432432,0.467567567567568,"Web browsing"
89,318.719101123596,162055.227017365,0.0959226559886368,0.111668382792094,1614,86,0.898876404494382,0.101123595505618,0,0.595505617977528,0.404494382022472,"Web browsing"
282,494.40780141844,241271.374031448,0.0265023595231317,0.0104861701013737,1614,86,0.960992907801418,0.0354609929078014,0.00354609929078014,0.560283687943262,0.439716312056738,"Web browsing"
61,130.83606557377,1914.6393442623,0.160474621583334,0.429565514895884,197,86,0.524590163934426,0.475409836065574,0,0.573770491803279,0.426229508196721,"Web browsing"
440,651.522727272727,371357.60768275,0.0222674109157174,0.0132328297579348,1614,86,0.895454545454546,0.0954545454545455,0.00909090909090909,0.402272727272727,0.597727272727273,"Web browsing"
39,341.794871794872,161476.325236167,0.142922798710527,0.0817033955112228,1610,86,0.641025641025641,0.358974358974359,0,0.769230769230769,0.230769230769231,"Web browsing"
225,693.866666666667,446938.696428571,0.0436893881428573,0.120572791266515,1614,86,0.964444444444444,0.0266666666666667,0.00888888888888889,0.533333333333333,0.466666666666667,"Web browsing"
365,770.87397260274,512581.670886648,0.0272141339835165,0.0661942752369844,1614,86,0.813698630136986,0.180821917808219,0.00547945205479452,0.405479452054795,0.594520547945205,"Web browsing"
53,122.339622641509,4160.11320754717,0.120736263288461,0.157559089798292,458,86,0.30188679245283,0.660377358490566,0.0377358490566038,0.509433962264151,0.490566037735849,"Web browsing"
61,110.901639344262,1982.62349726776,0.0346237087666661,0.0067299405784754,219,86,0.180327868852459,0.721311475409836,0.0983606557377049,1,0,"Web browsing"
