"No.","Time","Source","Destination","Length","RSSI","Protocol","Info"
"21611","194.976854","","a4:42:3b:d2:f7:08","3020","-50 dBm","802.11","QoS Data, SN=2878, FN=0, Flags=.p....F.C"
"21612","194.976861","","a4:42:3b:d2:f7:08","2854","-50 dBm","802.11","QoS Data, SN=2879, FN=0, Flags=.p....F.C"
"21617","194.977092","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=835, FN=0, Flags=.p.....TC"
"21618","194.977101","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=836, FN=0, Flags=.p.....TC"
"21619","194.977108","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=837, FN=0, Flags=.p.....TC"
"21620","194.977116","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=838, FN=0, Flags=.p.....TC"
"21624","194.977558","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=839, FN=0, Flags=.p.....TC"
"21631","195.031085","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=840, FN=0, Flags=.p.....TC"
"21666","195.396427","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","319","-29 dBm","802.11","QoS Data, SN=841, FN=0, Flags=.p.....TC"
"21673","195.431239","","a4:42:3b:d2:f7:08","649","-49 dBm","802.11","QoS Data, SN=2880, FN=0, Flags=.p....F.C"
"21677","195.432445","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","383","-29 dBm","802.11","QoS Data, SN=842, FN=0, Flags=.p.....TC"
"21685","195.530478","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=2881, FN=0, Flags=.p....F.C"
"21704","195.813450","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","279","-49 dBm","802.11","QoS Data, SN=2882, FN=0, Flags=.p....F.C"
"21713","195.866673","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=843, FN=0, Flags=.p.....TC"
"21759","196.418571","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=844, FN=0, Flags=.p.....TC"
"21761","196.420490","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-48 dBm","802.11","QoS Data, SN=2883, FN=0, Flags=.p....F.C"
"21767","196.464483","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=845, FN=0, Flags=.p.....TC"
"21778","196.576122","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","182","-29 dBm","802.11","QoS Data, SN=846, FN=0, Flags=.p.....TC"
"21780","196.577770","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","190","-51 dBm","802.11","QoS Data, SN=2884, FN=0, Flags=.p....F.C"
"21784","196.578702","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-29 dBm","802.11","QoS Data, SN=847, FN=0, Flags=.p.....TC"
"21788","196.578877","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","364","-29 dBm","802.11","QoS Data, SN=848, FN=0, Flags=.p.....TC"
"21790","196.580972","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","178","-50 dBm","802.11","QoS Data, SN=2885, FN=0, Flags=.p....F.C"
"21795","196.631163","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","497","-52 dBm","802.11","QoS Data, SN=2886, FN=0, Flags=.p....F.C"
"21797","196.634528","","a4:42:3b:d2:f7:08","3156","-52 dBm","802.11","QoS Data, SN=2887, FN=0, Flags=.p....F.C"
"21802","196.635520","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-29 dBm","802.11","QoS Data, SN=849, FN=0, Flags=.p.....TC"
"21804","196.636801","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","765","-51 dBm","802.11","QoS Data, SN=2888, FN=0, Flags=.p....F.C"
"21809","196.637773","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-29 dBm","802.11","QoS Data, SN=850, FN=0, Flags=.p.....TC"
"21819","196.724934","","a4:42:3b:d2:f7:08","1221","-51 dBm","802.11","QoS Data, SN=2889, FN=0, Flags=.p....F.C"
"21821","196.729074","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","448","-50 dBm","802.11","QoS Data, SN=2890, FN=0, Flags=.p....F.C"
"21823","196.730172","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","487","-51 dBm","802.11","QoS Data, SN=2891, FN=0, Flags=.p....F.C"
"21825","196.733391","","a4:42:3b:d2:f7:08","873","-50 dBm","802.11","QoS Data, SN=2892, FN=0, Flags=.p....F.C"
"21827","196.736568","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","475","-50 dBm","802.11","QoS Data, SN=2893, FN=0, Flags=.p....F.C"
"21829","196.738670","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","519","-50 dBm","802.11","QoS Data, SN=2894, FN=0, Flags=.p....F.C"
"21831","196.740870","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","503","-50 dBm","802.11","QoS Data, SN=2895, FN=0, Flags=.p....F.C"
"21833","196.742967","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","501","-50 dBm","802.11","QoS Data, SN=2896, FN=0, Flags=.p....F.C"
"21835","196.745083","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","515","-49 dBm","802.11","QoS Data, SN=2897, FN=0, Flags=.p....F.C"
"21876","197.118088","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=851, FN=0, Flags=.p.....TC"
"21878","197.118919","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-52 dBm","802.11","QoS Data, SN=3673, FN=0, Flags=.p....F.C"
"21880","197.120168","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-62 dBm","802.11","QoS Data, SN=1610, FN=0, Flags=.p.....TC"
"21884","197.121076","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-50 dBm","802.11","QoS Data, SN=2898, FN=0, Flags=.p....F.C"
"21890","197.163651","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=852, FN=0, Flags=.p.....TC"
"21892","197.164708","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-53 dBm","802.11","QoS Data, SN=3674, FN=0, Flags=.p....F.C"
"22203","198.724352","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","438","-48 dBm","802.11","QoS Data, SN=2899, FN=0, Flags=.p....F.C"
"22205","198.725417","","a4:42:3b:d2:f7:08","846","-48 dBm","802.11","QoS Data, SN=2900, FN=0, Flags=.p....F.C"
"22208","198.726613","","a4:42:3b:d2:f7:08","846","-48 dBm","802.11","QoS Data, SN=2900, FN=0, Flags=.p..R.F.C"
"22209","198.726622","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","480","-48 dBm","802.11","QoS Data, SN=2901, FN=0, Flags=.p....F.C"
"22238","199.079536","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","363","-29 dBm","802.11","QoS Data, SN=853, FN=0, Flags=.p.....TC"
"22240","199.080619","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","178","-50 dBm","802.11","QoS Data, SN=2902, FN=0, Flags=.p....F.C"
"22242","199.088173","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","497","-50 dBm","802.11","QoS Data, SN=2903, FN=0, Flags=.p....F.C"
"22244","199.091506","","a4:42:3b:d2:f7:08","3156","-50 dBm","802.11","QoS Data, SN=2904, FN=0, Flags=.p....F.C"
"22249","199.092091","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-29 dBm","802.11","QoS Data, SN=854, FN=0, Flags=.p.....TC"
"22251","199.093720","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","728","-49 dBm","802.11","QoS Data, SN=2905, FN=0, Flags=.p....F.C"
"22256","199.094648","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-29 dBm","802.11","QoS Data, SN=855, FN=0, Flags=.p.....TC"
"22310","199.725613","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","445","-47 dBm","802.11","QoS Data, SN=2906, FN=0, Flags=.p....F.C"
"22312","199.726730","","a4:42:3b:d2:f7:08","865","-47 dBm","802.11","QoS Data, SN=2907, FN=0, Flags=.p....F.C"
"22314","199.734244","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","491","-47 dBm","802.11","QoS Data, SN=2908, FN=0, Flags=.p....F.C"
"22348","200.072145","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","368","-29 dBm","802.11","QoS Data, SN=856, FN=0, Flags=.p.....TC"
"22350","200.081204","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","497","-48 dBm","802.11","QoS Data, SN=2909, FN=0, Flags=.p....F.C"
"22358","200.131127","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-29 dBm","802.11","QoS Data, SN=857, FN=0, Flags=.p.....TC"
"22360","200.132509","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1275","-49 dBm","802.11","QoS Data, SN=2910, FN=0, Flags=.p....F.C"
"22368","200.177380","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-29 dBm","802.11","QoS Data, SN=858, FN=0, Flags=.p.....TC"
"22471","201.435474","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=859, FN=0, Flags=.p.....TC"
"22473","201.438386","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=2911, FN=0, Flags=.p....F.C"
"22478","201.482905","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=860, FN=0, Flags=.p.....TC"
"22561","202.143912","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=861, FN=0, Flags=.p.....TC"
"22563","202.144562","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-52 dBm","802.11","QoS Data, SN=3679, FN=0, Flags=.p....F.C"
"22567","202.148503","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=1616, FN=0, Flags=.p.....TC"
"22569","202.148915","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=2912, FN=0, Flags=.p....F.C"
"22574","202.197491","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=862, FN=0, Flags=.p.....TC"
"22576","202.197936","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-52 dBm","802.11","QoS Data, SN=3680, FN=0, Flags=.p....F.C"
"22639","202.726820","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","441","-49 dBm","802.11","QoS Data, SN=2913, FN=0, Flags=.p....F.C"
"22641","202.727894","","a4:42:3b:d2:f7:08","857","-48 dBm","802.11","QoS Data, SN=2914, FN=0, Flags=.p....F.C"
"22643","202.735372","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","487","-49 dBm","802.11","QoS Data, SN=2915, FN=0, Flags=.p....F.C"
"22652","202.779948","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","330","-29 dBm","802.11","QoS Data, SN=863, FN=0, Flags=.p.....TC"
"22661","202.807482","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=864, FN=0, Flags=.p.....TC"
"22663","202.808042","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","477","-49 dBm","802.11","QoS Data, SN=2916, FN=0, Flags=.p....F.C"
"22808","204.559690","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","364","-29 dBm","802.11","QoS Data, SN=865, FN=0, Flags=.p.....TC"
"22810","204.576781","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","497","-50 dBm","802.11","QoS Data, SN=2917, FN=0, Flags=.p....F.C"
"22817","204.619843","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-29 dBm","802.11","QoS Data, SN=866, FN=0, Flags=.p.....TC"
"22819","204.620892","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1271","-50 dBm","802.11","QoS Data, SN=2918, FN=0, Flags=.p....F.C"
"22824","204.667445","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-29 dBm","802.11","QoS Data, SN=867, FN=0, Flags=.p.....TC"
"22894","205.629679","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1550","-29 dBm","802.11","QoS Data, SN=868, FN=0, Flags=.p.....TC"
"22895","205.629694","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1550","-29 dBm","802.11","QoS Data, SN=869, FN=0, Flags=.p.....TC"
"22896","205.629700","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1550","-29 dBm","802.11","QoS Data, SN=870, FN=0, Flags=.p.....TC"
"22897","205.629707","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1094","-29 dBm","802.11","QoS Data, SN=871, FN=0, Flags=.p.....TC"
"22899","205.638326","","a4:42:3b:d2:f7:08","314","-51 dBm","802.11","QoS Data, SN=2919, FN=0, Flags=.p....F.C"
"22904","205.645621","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","172","-29 dBm","802.11","QoS Data, SN=872, FN=0, Flags=.p.....TC"
"22906","205.654365","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","244","-51 dBm","802.11","QoS Data, SN=2920, FN=0, Flags=.p....F.C"
"22910","205.657276","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","286","-29 dBm","802.11","QoS Data, SN=873, FN=0, Flags=.p.....TC"
"22914","205.657570","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","197","-29 dBm","802.11","QoS Data, SN=874, FN=0, Flags=.p.....TC"
"22915","205.657757","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","976","-29 dBm","802.11","QoS Data, SN=875, FN=0, Flags=.p.....TC"
"22916","205.657768","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","277","-29 dBm","802.11","QoS Data, SN=876, FN=0, Flags=.p.....TC"
"22917","205.657775","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","976","-29 dBm","802.11","QoS Data, SN=877, FN=0, Flags=.p.....TC"
"22920","205.664590","","a4:42:3b:d2:f7:08","275","-50 dBm","802.11","QoS Data, SN=2921, FN=0, Flags=.p....F.C"
"22922","205.665627","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","170","-50 dBm","802.11","QoS Data, SN=2922, FN=0, Flags=.p....F.C"
"22924","205.666792","","a4:42:3b:d2:f7:08","447","-51 dBm","802.11","QoS Data, SN=2923, FN=0, Flags=.p....F.C"
"22928","205.667223","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=878, FN=0, Flags=.p.....TC"
"22932","205.712729","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","651","-50 dBm","802.11","QoS Data, SN=2924, FN=0, Flags=.p....F.C"
"22936","205.713406","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=879, FN=0, Flags=.p.....TC"
"22944","205.765863","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","222","-51 dBm","802.11","QoS Data, SN=2925, FN=0, Flags=.p....F.C"
"22952","205.809780","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=880, FN=0, Flags=.p.....TC"
"22956","205.810286","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","479","-29 dBm","802.11","QoS Data, SN=881, FN=0, Flags=.p.....TC"
"22959","205.844868","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-50 dBm","802.11","QoS Data, SN=2926, FN=0, Flags=.p....F.C"
"22961","205.847100","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","247","-49 dBm","802.11","QoS Data, SN=2927, FN=0, Flags=.p....F.C"
"22970","205.888025","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=882, FN=0, Flags=.p.....TC"
"22995","205.980466","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","362","-50 dBm","802.11","QoS Data, SN=2928, FN=0, Flags=.p....F.C"
"23040","206.028671","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=883, FN=0, Flags=.p.....TC"
"23144","206.451119","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=884, FN=0, Flags=.p.....TC"
"23146","206.454086","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-51 dBm","802.11","QoS Data, SN=2929, FN=0, Flags=.p....F.C"
"23157","206.497657","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=885, FN=0, Flags=.p.....TC"
"23183","206.752213","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","164","-52 dBm","802.11","QoS Data, SN=1117, FN=0, Flags=.p....F.C"
"23187","206.753139","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","138","-29 dBm","802.11","QoS Data, SN=886, FN=0, Flags=.p.....TC"
"23223","207.153904","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=887, FN=0, Flags=.p.....TC"
"23225","207.154713","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-54 dBm","802.11","QoS Data, SN=3684, FN=0, Flags=.p....F.C"
"23227","207.155720","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-60 dBm","802.11","QoS Data, SN=1620, FN=0, Flags=.p.....TC"
"23229","207.156899","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-52 dBm","802.11","QoS Data, SN=2930, FN=0, Flags=.p....F.C"
"23234","207.200856","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=888, FN=0, Flags=.p.....TC"
"23236","207.201630","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-59 dBm","802.11","QoS Data, SN=3685, FN=0, Flags=.p....F.C"
"23744","211.471013","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=889, FN=0, Flags=.p.....TC"
"23746","211.473404","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-51 dBm","802.11","QoS Data, SN=2931, FN=0, Flags=.p....F.C"
"23754","211.520342","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=890, FN=0, Flags=.p.....TC"
"23830","212.160856","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=891, FN=0, Flags=.p.....TC"
"23832","212.161865","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=3691, FN=0, Flags=.p....F.C"
"23834","212.164138","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-63 dBm","802.11","QoS Data, SN=1629, FN=0, Flags=.p.....TC"
"23836","212.165413","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=2932, FN=0, Flags=.p....F.C"
"23845","212.207577","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=892, FN=0, Flags=.p.....TC"
"23847","212.207954","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-52 dBm","802.11","QoS Data, SN=3692, FN=0, Flags=.p....F.C"
"24196","216.480788","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=893, FN=0, Flags=.p.....TC"
"24198","216.483578","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-50 dBm","802.11","QoS Data, SN=2933, FN=0, Flags=.p....F.C"
"24205","216.524645","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=894, FN=0, Flags=.p.....TC"
"24249","217.167493","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=895, FN=0, Flags=.p.....TC"
"24253","217.168443","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-55 dBm","802.11","QoS Data, SN=3698, FN=0, Flags=.p....F.C"
"24255","217.169427","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-62 dBm","802.11","QoS Data, SN=1641, FN=0, Flags=.p.....TC"
"24257","217.170556","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-51 dBm","802.11","QoS Data, SN=2934, FN=0, Flags=.p....F.C"
"24269","217.214080","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=896, FN=0, Flags=.p.....TC"
"24271","217.215337","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-55 dBm","802.11","QoS Data, SN=3699, FN=0, Flags=.p....F.C"
"24274","217.216531","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-55 dBm","802.11","QoS Data, SN=3699, FN=0, Flags=.p..R.F.C"
"24277","217.217614","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-55 dBm","802.11","QoS Data, SN=3699, FN=0, Flags=.p..R.F.C"
"24640","220.283216","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","151","-29 dBm","802.11","QoS Data, SN=897, FN=0, Flags=.p.....TC"
"24642","220.289030","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-54 dBm","802.11","QoS Data, SN=2935, FN=0, Flags=.p....F.C"
"24807","221.491117","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=898, FN=0, Flags=.p.....TC"
"24809","221.497400","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-50 dBm","802.11","QoS Data, SN=2936, FN=0, Flags=.p....F.C"
"24817","221.553279","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=899, FN=0, Flags=.p.....TC"
"24825","221.600100","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1118, FN=0, Flags=.p....F.C"
"24829","221.600454","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","138","-29 dBm","802.11","QoS Data, SN=900, FN=0, Flags=.p.....TC"
"24907","222.178522","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=901, FN=0, Flags=.p.....TC"
"24909","222.179793","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-54 dBm","802.11","QoS Data, SN=3709, FN=0, Flags=.p....F.C"
"24911","222.180943","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=1650, FN=0, Flags=.p.....TC"
"24913","222.181889","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-52 dBm","802.11","QoS Data, SN=2937, FN=0, Flags=.p....F.C"
"24920","222.225100","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=902, FN=0, Flags=.p.....TC"
"24922","222.225628","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-55 dBm","802.11","QoS Data, SN=3710, FN=0, Flags=.p....F.C"
"25404","226.515275","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-30 dBm","802.11","QoS Data, SN=903, FN=0, Flags=.p.....TC"
"25406","226.517207","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-54 dBm","802.11","QoS Data, SN=2938, FN=0, Flags=.p....F.C"
"25423","226.569283","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=904, FN=0, Flags=.p.....TC"
"25509","227.185832","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=905, FN=0, Flags=.p.....TC"
"25511","227.186484","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-56 dBm","802.11","QoS Data, SN=3718, FN=0, Flags=.p....F.C"
"25513","227.188411","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=1659, FN=0, Flags=.p.....TC"
"25515","227.189677","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-55 dBm","802.11","QoS Data, SN=2939, FN=0, Flags=.p....F.C"
"25520","227.190984","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-54 dBm","802.11","QoS Data, SN=2939, FN=0, Flags=.p..R.F.C"
"25525","227.191954","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-54 dBm","802.11","QoS Data, SN=2939, FN=0, Flags=.p..R.F.C"
"25528","227.193081","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-61 dBm","802.11","QoS Data, SN=1660, FN=0, Flags=.p.....TC"
"25533","227.193780","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-54 dBm","802.11","QoS Data, SN=2939, FN=0, Flags=.p..R.F.C"
"25534","227.194005","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-61 dBm","802.11","QoS Data, SN=1660, FN=0, Flags=.p.....TC"
"25537","227.194549","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-61 dBm","802.11","QoS Data, SN=1660, FN=0, Flags=.p.....TC"
"25541","227.195073","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-54 dBm","802.11","QoS Data, SN=1119, FN=0, Flags=.p....F.C"
"25545","227.195355","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-53 dBm","802.11","QoS Data, SN=2939, FN=0, Flags=.p..R.F.C"
"25549","227.196008","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-29 dBm","802.11","QoS Data, SN=906, FN=0, Flags=.p.....TC"
"25551","227.196203","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-58 dBm","802.11","QoS Data, SN=62, FN=0, Flags=.p....F.C"
"25564","227.248353","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=907, FN=0, Flags=.p.....TC"
"25566","227.249561","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-57 dBm","802.11","QoS Data, SN=3719, FN=0, Flags=.p....F.C"
"25569","227.250738","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-57 dBm","802.11","QoS Data, SN=3719, FN=0, Flags=.p..R.F.C"
"25572","227.252239","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-57 dBm","802.11","QoS Data, SN=3719, FN=0, Flags=.p..R.F.C"
"25575","227.253585","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-57 dBm","802.11","QoS Data, SN=3719, FN=0, Flags=.p..R.F.C"
"25993","231.532297","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=908, FN=0, Flags=.p.....TC"
