"No.","Time","Source","Destination","Length","RSSI","Protocol","Info"
"15170","193.647113110","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-44 dBm","802.11","QoS Data, SN=1058, FN=0, Flags=.p.....TC"
"15192","194.030803796","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-49 dBm","802.11","QoS Null function (No data), SN=1012, FN=0, Flags=...P...TC"
"15890","204.382676715","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-37 dBm","802.11","QoS Data, SN=1059, FN=0, Flags=.p.P...TC"
"16916","223.121940127","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-32 dBm","802.11","QoS Null function (No data), SN=1013, FN=0, Flags=.......TC"
"16918","223.122488831","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-54 dBm","802.11","QoS Null function (No data), SN=3553, FN=0, Flags=......F.C"
"16993","223.522515108","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-35 dBm","802.11","QoS Null function (No data), SN=1014, FN=0, Flags=...P...TC"
"17085","224.729779536","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-43 dBm","802.11","QoS Null function (No data), SN=1015, FN=0, Flags=...P...TC"
"17102","224.965891464","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-41 dBm","802.11","QoS Data, SN=1060, FN=0, Flags=.p.P...TC"
"18220","245.548504830","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-33 dBm","802.11","QoS Data, SN=1061, FN=0, Flags=.p.P...TC"
"18737","254.731204619","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1016, FN=0, Flags=...P...TC"
"18772","255.072978263","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-34 dBm","802.11","QoS Null function (No data), SN=1017, FN=0, Flags=.......TC"
"18776","255.073292093","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","197","-55 dBm","802.11","QoS Data, SN=1831, FN=0, Flags=.p....F.C"
"18780","255.073886336","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-55 dBm","802.11","QoS Data, SN=1832, FN=0, Flags=.p....F.C"
"18781","255.073895891","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-55 dBm","802.11","QoS Data, SN=1833, FN=0, Flags=.p....F.C"
"18782","255.073899857","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","197","-55 dBm","802.11","QoS Data, SN=1834, FN=0, Flags=.p....F.C"
"18783","255.073901798","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","197","-55 dBm","802.11","QoS Data, SN=1835, FN=0, Flags=.p....F.C"
"18787","255.087438131","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-34 dBm","802.11","QoS Data, SN=1062, FN=0, Flags=.p.....TC"
"18788","255.087634325","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-34 dBm","802.11","QoS Data, SN=1063, FN=0, Flags=.p.....TC"
"18789","255.087636606","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-34 dBm","802.11","QoS Data, SN=1064, FN=0, Flags=.p.....TC"
"18790","255.087640912","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-34 dBm","802.11","QoS Data, SN=1065, FN=0, Flags=.p.....TC"
"18824","255.473168023","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-35 dBm","802.11","QoS Null function (No data), SN=1018, FN=0, Flags=...P...TC"
"18825","255.473274726","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-35 dBm","802.11","QoS Null function (No data), SN=1018, FN=0, Flags=...PR..TC"
"18826","255.473395273","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-35 dBm","802.11","QoS Null function (No data), SN=1018, FN=0, Flags=...PR..TC"
"19103","260.293383662","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1019, FN=0, Flags=.......TC"
"19105","260.293692273","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=1836, FN=0, Flags=.p....F.C"
"19109","260.294161285","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=1837, FN=0, Flags=.p....F.C"
"19113","260.294548113","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=1838, FN=0, Flags=.p....F.C"
"19117","260.294812903","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=1839, FN=0, Flags=.p....F.C"
"19118","260.294815637","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=1840, FN=0, Flags=.p....F.C"
"19122","260.315561011","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-39 dBm","802.11","QoS Data, SN=1066, FN=0, Flags=.p.....TC"
"19124","260.315715510","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-39 dBm","802.11","QoS Data, SN=1067, FN=0, Flags=.p.....TC"
"19125","260.315718306","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-39 dBm","802.11","QoS Data, SN=1068, FN=0, Flags=.p.....TC"
"19126","260.315720360","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-39 dBm","802.11","QoS Data, SN=1069, FN=0, Flags=.p.....TC"
"19140","260.693916103","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1020, FN=0, Flags=...P...TC"
"19337","263.981475026","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1021, FN=0, Flags=.......TC"
"19341","263.981809906","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=1841, FN=0, Flags=.p....F.C"
"19345","263.982393976","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=1842, FN=0, Flags=.p....F.C"
"19349","264.004761667","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-39 dBm","802.11","QoS Data, SN=1070, FN=0, Flags=.p.....TC"
"19351","264.012963851","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1071, FN=0, Flags=.p.....TC"
"19355","264.038532778","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","154","-56 dBm","802.11","QoS Data, SN=1843, FN=0, Flags=.p....F.C"
"19382","264.384146994","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1022, FN=0, Flags=...P...TC"
"19383","264.384265732","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1022, FN=0, Flags=...PR..TC"
"19384","264.384374848","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1022, FN=0, Flags=...PR..TC"
"19385","264.384524722","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1022, FN=0, Flags=...PR..TC"
"19386","264.384673025","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1022, FN=0, Flags=...PR..TC"
"19387","264.384794758","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1022, FN=0, Flags=...PR..TC"
"19388","264.384851585","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1022, FN=0, Flags=...PR..TC"
"19389","264.384964989","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1022, FN=0, Flags=...PR..TC"
"19390","264.385088808","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1022, FN=0, Flags=...PR..TC"
"19391","264.385247638","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1022, FN=0, Flags=...PR..TC"
"19392","264.385366159","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1022, FN=0, Flags=...PR..TC"
"19564","267.667531819","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-31 dBm","802.11","QoS Data, SN=1072, FN=0, Flags=.p.P...TC"
"19841","273.505421054","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-35 dBm","802.11","QoS Null function (No data), SN=1023, FN=0, Flags=.......TC"
"19845","273.522025599","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1024, FN=0, Flags=...P...TC"
"19849","273.599257861","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","194","-40 dBm","802.11","QoS Data, SN=1073, FN=0, Flags=.p.....TC"
"19850","273.599378786","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","194","-40 dBm","802.11","QoS Data, SN=1073, FN=0, Flags=.p..R..TC"
"19851","273.599381240","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-40 dBm","802.11","QoS Data, SN=1074, FN=0, Flags=.p.....TC"
"19852","273.599543496","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","194","-41 dBm","802.11","QoS Data, SN=1073, FN=0, Flags=.p..R..TC"
"19853","273.599547552","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-41 dBm","802.11","QoS Data, SN=1074, FN=0, Flags=.p..R..TC"
"19854","273.600138338","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","194","-41 dBm","802.11","QoS Data, SN=1073, FN=0, Flags=.p..R..TC"
"19855","273.600144963","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-41 dBm","802.11","QoS Data, SN=1074, FN=0, Flags=.p..R..TC"
"19856","273.601227345","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","194","-41 dBm","802.11","QoS Data, SN=1073, FN=0, Flags=.p..R..TC"
"19857","273.601234682","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-41 dBm","802.11","QoS Data, SN=1074, FN=0, Flags=.p..R..TC"
"19858","273.601591968","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","194","-41 dBm","802.11","QoS Data, SN=1073, FN=0, Flags=.p..R..TC"
"19859","273.601596683","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-41 dBm","802.11","QoS Data, SN=1074, FN=0, Flags=.p..R..TC"
"19863","273.608044739","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","210","-58 dBm","802.11","QoS Data, SN=1844, FN=0, Flags=.p....F.C"
"19869","273.614207025","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","190","-57 dBm","802.11","QoS Data, SN=1845, FN=0, Flags=.p....F.C"
"19872","273.697625371","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-37 dBm","802.11","QoS Data, SN=18, FN=0, Flags=.p.....TC"
"19874","273.699621170","SamsungE_53:9b:d4","01:00:5e:00:00:fb","219","-37 dBm","802.11","QoS Data, SN=1075, FN=0, Flags=.p.....TC"
"19879","273.795612497","SamsungE_53:9b:d4","01:00:5e:00:00:16","148","-54 dBm","802.11","Data, SN=54, FN=0, Flags=.pm...F.C"
"19880","273.797275612","SamsungE_53:9b:d4","01:00:5e:00:00:fb","213","-54 dBm","802.11","Data, SN=55, FN=0, Flags=.p....F.C"
"19888","274.000346405","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-47 dBm","802.11","QoS Null function (No data), SN=1025, FN=0, Flags=...P...TC"
"19889","274.000696853","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-48 dBm","802.11","QoS Null function (No data), SN=1025, FN=0, Flags=...PR..TC"
"19938","274.551108577","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-34 dBm","802.11","QoS Data, SN=19, FN=0, Flags=.p.....TC"
"19946","274.614809620","SamsungE_53:9b:d4","01:00:5e:00:00:16","148","-55 dBm","802.11","Data, SN=65, FN=0, Flags=.p....F.C"
"19950","274.685418297","SamsungE_53:9b:d4","01:00:5e:00:00:fb","219","-32 dBm","802.11","QoS Data, SN=1076, FN=0, Flags=.p.....TC"
"19953","274.717712575","SamsungE_53:9b:d4","01:00:5e:00:00:fb","213","-58 dBm","802.11","Data, SN=67, FN=0, Flags=.p....F.C"
"19970","274.946288924","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-31 dBm","802.11","QoS Null function (No data), SN=1027, FN=0, Flags=...P...TC"
"19977","275.057656559","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-31 dBm","802.11","QoS Data, SN=20, FN=0, Flags=.p.....TC"
"19995","275.457645531","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-29 dBm","802.11","QoS Null function (No data), SN=1028, FN=0, Flags=...P...TC"
"20001","275.584407847","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-29 dBm","802.11","QoS Data, SN=21, FN=0, Flags=.p.....TC"
"20015","275.784524583","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-29 dBm","802.11","QoS Null function (No data), SN=1029, FN=0, Flags=...P...TC"
"20079","276.800562731","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-30 dBm","802.11","QoS Data, SN=1077, FN=0, Flags=.p.....TC"
"20083","276.826926266","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","174","-57 dBm","802.11","QoS Data, SN=1846, FN=0, Flags=.p....F.C"
"20085","276.829517887","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-30 dBm","802.11","QoS Data, SN=1078, FN=0, Flags=.p.....TC"
"20087","276.830286586","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","536","-30 dBm","802.11","QoS Data, SN=1079, FN=0, Flags=.p.....TC"
"20088","276.830698883","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","536","-30 dBm","802.11","QoS Data, SN=1079, FN=0, Flags=.p..R..TC"
"20092","276.858175339","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","344","-56 dBm","802.11","QoS Data, SN=1847, FN=0, Flags=.p....F.C"
"20094","276.859866206","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-30 dBm","802.11","QoS Data, SN=1080, FN=0, Flags=.p.....TC"
"20114","277.200828953","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-32 dBm","802.11","QoS Null function (No data), SN=1030, FN=0, Flags=...P...TC"
"20115","277.200992104","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-32 dBm","802.11","QoS Null function (No data), SN=1030, FN=0, Flags=...PR..TC"
"20117","277.201159517","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-31 dBm","802.11","QoS Null function (No data), SN=1030, FN=0, Flags=...PR..TC"
"20118","277.201352607","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-32 dBm","802.11","QoS Null function (No data), SN=1030, FN=0, Flags=...PR..TC"
"20120","277.201619852","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-32 dBm","802.11","QoS Null function (No data), SN=1030, FN=0, Flags=...PR..TC"
"20122","277.201739638","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-32 dBm","802.11","QoS Null function (No data), SN=1030, FN=0, Flags=...PR..TC"
"20123","277.201861975","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-32 dBm","802.11","QoS Null function (No data), SN=1030, FN=0, Flags=...PR..TC"
"20125","277.202002831","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-32 dBm","802.11","QoS Null function (No data), SN=1030, FN=0, Flags=...PR..TC"
"20127","277.202155753","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-31 dBm","802.11","QoS Null function (No data), SN=1030, FN=0, Flags=...PR..TC"
"20155","277.808890000","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-30 dBm","802.11","QoS Null function (No data), SN=1031, FN=0, Flags=.......TC"
"20165","277.832651697","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","190","-58 dBm","802.11","QoS Data, SN=177, FN=0, Flags=.p....F.C"
"20186","277.836366962","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","190","-54 dBm","802.11","QoS Data, SN=178, FN=0, Flags=.p..R.F.C"
"20188","277.853980234","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-30 dBm","802.11","QoS Data, SN=1081, FN=0, Flags=.p.....TC"
"20190","277.854137698","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-30 dBm","802.11","QoS Data, SN=1082, FN=0, Flags=.p.....TC"
"20192","277.885019478","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","192","-30 dBm","802.11","QoS Data, SN=1083, FN=0, Flags=.p.....TC"
"20198","277.903133984","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=179, FN=0, Flags=.p....F.C"
"20205","278.009263197","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-30 dBm","802.11","QoS Null function (No data), SN=1032, FN=0, Flags=...P...TC"
"20271","279.032851845","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-26 dBm","802.11","QoS Null function (No data), SN=1033, FN=0, Flags=.......TC"
"20273","279.033075192","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-26 dBm","802.11","QoS Null function (No data), SN=1033, FN=0, Flags=....R..TC"
"20277","279.033450649","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","186","-56 dBm","802.11","QoS Data, SN=1848, FN=0, Flags=.p....F.C"
"20279","279.035671053","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-26 dBm","802.11","QoS Data, SN=1084, FN=0, Flags=.p.....TC"
"20305","279.433384268","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-25 dBm","802.11","QoS Null function (No data), SN=1034, FN=0, Flags=...P...TC"
"22062","303.917116917","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-26 dBm","802.11","QoS Data, SN=1085, FN=0, Flags=.p.P...TC"
"22558","311.596167104","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-31 dBm","802.11","QoS Null function (No data), SN=1035, FN=0, Flags=.......TC"
"22562","311.596528209","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","205","-57 dBm","802.11","QoS Data, SN=1849, FN=0, Flags=.p....F.C"
"22566","311.633908317","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","169","-31 dBm","802.11","QoS Data, SN=1086, FN=0, Flags=.p.....TC"
"22570","311.636906988","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=1850, FN=0, Flags=.p....F.C"
"22572","311.637987150","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","192","-31 dBm","802.11","QoS Data, SN=1087, FN=0, Flags=.p.....TC"
"22576","311.640511500","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-55 dBm","802.11","QoS Data, SN=1851, FN=0, Flags=.p....F.C"
"22597","311.996511519","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-31 dBm","802.11","QoS Null function (No data), SN=1036, FN=0, Flags=...P...TC"
"22785","314.747798239","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...P...TC"
"22786","314.747861981","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"22787","314.748003037","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"22788","314.748167035","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"22789","314.748324777","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"22790","314.748435789","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"22791","314.748544038","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"22792","314.748661469","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"22793","314.748772174","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"22794","314.748891968","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"22795","314.749010649","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"22796","314.749146177","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"22797","314.749303285","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"22798","314.749425070","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"22799","314.749568188","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"22800","314.749708234","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1037, FN=0, Flags=...PR..TC"
"24046","332.886934929","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","169","-27 dBm","802.11","QoS Data, SN=1088, FN=0, Flags=.p.....TC"
"24059","332.891761068","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-55 dBm","802.11","QoS Data, SN=1852, FN=0, Flags=.p....F.C"
"24084","332.907292276","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","201","-27 dBm","802.11","QoS Data, SN=1089, FN=0, Flags=.p.....TC"
"24090","332.910081292","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-55 dBm","802.11","QoS Data, SN=1853, FN=0, Flags=.p....F.C"
"24129","332.933662266","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","207","-55 dBm","802.11","QoS Data, SN=1854, FN=0, Flags=.p....F.C"
"24193","332.971686271","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-27 dBm","802.11","QoS Data, SN=1090, FN=0, Flags=.p.....TC"
"24657","333.289571360","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1038, FN=0, Flags=...P...TC"
"25774","336.173277658","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-27 dBm","802.11","QoS Data, SN=1091, FN=0, Flags=.p.P...TC"
"26168","343.545037071","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1039, FN=0, Flags=.......TC"
"26169","343.545578572","Technico_f7:c2:e1","88:9f:6f:53:9b:d4","86","-56 dBm","802.11","QoS Null function (No data), SN=892, FN=0, Flags=......F.C"
"26294","343.745724588","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1040, FN=0, Flags=...P...TC"
"26295","343.745832605","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1040, FN=0, Flags=...PR..TC"
"26297","343.746170817","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1040, FN=0, Flags=...PR..TC"
"27398","344.747812449","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1041, FN=0, Flags=...P...TC"
"28807","372.423086266","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-29 dBm","802.11","QoS Data, SN=1092, FN=0, Flags=.p.P...TC"
"29005","374.747746186","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=1042, FN=0, Flags=...P...TC"
"30284","395.324646135","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1043, FN=0, Flags=.......TC"
"30286","395.341724206","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-35 dBm","802.11","QoS Null function (No data), SN=1044, FN=0, Flags=...P...TC"
"30291","395.465022370","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","194","-33 dBm","802.11","QoS Data, SN=1093, FN=0, Flags=.p.....TC"
"30294","395.468599983","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-32 dBm","802.11","QoS Data, SN=1094, FN=0, Flags=.p.....TC"
"30295","395.470868095","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-33 dBm","802.11","QoS Data, SN=1094, FN=0, Flags=.p..R..TC"
"30299","395.471910516","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","210","-54 dBm","802.11","QoS Data, SN=1855, FN=0, Flags=.p....F.C"
"30302","395.477044290","SamsungE_53:9b:d4","01:00:5e:00:00:fb","219","-33 dBm","802.11","QoS Data, SN=1095, FN=0, Flags=.p.....TC"
"30306","395.478426060","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","438","-53 dBm","802.11","QoS Data, SN=1856, FN=0, Flags=.p....F.C"
"30308","395.490442274","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p.....TC"
"30309","395.490480324","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p..R..TC"
"30310","395.490613652","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p..R..TC"
"30311","395.490869199","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p..R..TC"
"30312","395.491011919","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p..R..TC"
"30313","395.491185102","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p..R..TC"
"30314","395.491309325","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p..R..TC"
"30315","395.491448987","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p..R..TC"
"30316","395.491617119","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p..R..TC"
"30317","395.491771777","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-33 dBm","802.11","QoS Data, SN=22, FN=0, Flags=.p..R..TC"
