"No.","Time","Source","Destination","Length","RSSI","Protocol","Info"
"70605","377.447695","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","182","-33 dBm","802.11","QoS Data, SN=3000, FN=0, Flags=.p.....TC"
"70606","377.447702","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","182","-33 dBm","802.11","QoS Data, SN=3001, FN=0, Flags=.p.....TC"
"70607","377.447705","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","183","-33 dBm","802.11","QoS Data, SN=3002, FN=0, Flags=.p.....TC"
"70609","377.449376","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1886, FN=0, Flags=.p....F.C"
"70610","377.449397","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1887, FN=0, Flags=.p....F.C"
"70611","377.449404","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1888, FN=0, Flags=.p....F.C"
"70612","377.449410","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1889, FN=0, Flags=.p....F.C"
"70613","377.449417","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1890, FN=0, Flags=.p....F.C"
"70614","377.449424","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1891, FN=0, Flags=.p....F.C"
"70615","377.449431","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1892, FN=0, Flags=.p....F.C"
"70616","377.449441","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1893, FN=0, Flags=.p....F.C"
"70617","377.449448","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1894, FN=0, Flags=.p....F.C"
"70618","377.449455","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1895, FN=0, Flags=.p....F.C"
"70619","377.449753","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1896, FN=0, Flags=.p....F.C"
"70620","377.449760","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1897, FN=0, Flags=.p....F.C"
"70621","377.449768","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1898, FN=0, Flags=.p....F.C"
"70625","377.450041","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","182","-33 dBm","802.11","QoS Data, SN=3003, FN=0, Flags=.p.....TC"
"70626","377.450050","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","182","-33 dBm","802.11","QoS Data, SN=3004, FN=0, Flags=.p.....TC"
"70627","377.450054","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","183","-33 dBm","802.11","QoS Data, SN=3005, FN=0, Flags=.p.....TC"
"70631","377.450351","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","182","-33 dBm","802.11","QoS Data, SN=3006, FN=0, Flags=.p.....TC"
"70632","377.450356","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","187","-33 dBm","802.11","QoS Data, SN=3007, FN=0, Flags=.p.....TC"
"70634","377.451902","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1899, FN=0, Flags=.p....F.C"
"70635","377.451911","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1900, FN=0, Flags=.p....F.C"
"70636","377.451925","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1901, FN=0, Flags=.p....F.C"
"70637","377.451932","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1902, FN=0, Flags=.p....F.C"
"70638","377.451938","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1903, FN=0, Flags=.p....F.C"
"70639","377.451945","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1904, FN=0, Flags=.p....F.C"
"70640","377.451952","","a4:42:3b:d2:f7:08","1564","-49 dBm","802.11","QoS Data, SN=1905, FN=0, Flags=.p....F.C"
"70641","377.451956","","a4:42:3b:d2:f7:08","308","-49 dBm","802.11","QoS Data, SN=1906, FN=0, Flags=.p....F.C"
"70642","377.451963","","a4:42:3b:d2:f7:08","3192","-49 dBm","802.11","QoS Data, SN=1907, FN=0, Flags=.p....F.C"
"70646","377.452227","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","175","-33 dBm","802.11","QoS Data, SN=3008, FN=0, Flags=.p.....TC"
"70650","377.452508","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","174","-33 dBm","802.11","QoS Data, SN=3009, FN=0, Flags=.p.....TC"
"70654","377.452686","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","186","-33 dBm","802.11","QoS Data, SN=3010, FN=0, Flags=.p.....TC"
"70655","377.452691","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","185","-33 dBm","802.11","QoS Data, SN=3011, FN=0, Flags=.p.....TC"
"70657","377.457238","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","194","-49 dBm","802.11","QoS Data, SN=1908, FN=0, Flags=.p....F.C"
"70661","377.457723","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","182","-33 dBm","802.11","QoS Data, SN=3012, FN=0, Flags=.p.....TC"
"70662","377.457731","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","237","-33 dBm","802.11","QoS Data, SN=3013, FN=0, Flags=.p.....TC"
"70663","377.457737","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","237","-33 dBm","802.11","QoS Data, SN=3014, FN=0, Flags=.p.....TC"
"70664","377.457743","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","236","-33 dBm","802.11","QoS Data, SN=3015, FN=0, Flags=.p.....TC"
"70666","377.462664","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","194","-49 dBm","802.11","QoS Data, SN=1909, FN=0, Flags=.p....F.C"
"70668","377.464030","","a4:42:3b:d2:f7:08","2140","-49 dBm","802.11","QoS Data, SN=1910, FN=0, Flags=.p....F.C"
"70672","377.464323","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","176","-33 dBm","802.11","QoS Data, SN=3016, FN=0, Flags=.p.....TC"
"70674","377.464962","","a4:42:3b:d2:f7:08","3032","-49 dBm","802.11","QoS Data, SN=1911, FN=0, Flags=.p....F.C"
"70678","377.465322","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","176","-33 dBm","802.11","QoS Data, SN=3017, FN=0, Flags=.p.....TC"
"70682","377.465803","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","176","-33 dBm","802.11","QoS Data, SN=3018, FN=0, Flags=.p.....TC"
"70686","377.466780","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","228","-33 dBm","802.11","QoS Data, SN=3019, FN=0, Flags=.p.....TC"
"70690","377.468678","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","226","-33 dBm","802.11","QoS Data, SN=3020, FN=0, Flags=.p.....TC"
"70694","377.468902","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","236","-33 dBm","802.11","QoS Data, SN=3021, FN=0, Flags=.p.....TC"
"70696","377.472306","","a4:42:3b:d2:f7:08","1528","-49 dBm","802.11","QoS Data, SN=1912, FN=0, Flags=.p....F.C"
"70700","377.472851","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","176","-33 dBm","802.11","QoS Data, SN=3022, FN=0, Flags=.p.....TC"
"70702","377.473513","","a4:42:3b:d2:f7:08","3164","-49 dBm","802.11","QoS Data, SN=1913, FN=0, Flags=.p....F.C"
"70706","377.474104","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","176","-33 dBm","802.11","QoS Data, SN=3023, FN=0, Flags=.p.....TC"
"70710","377.474347","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","176","-33 dBm","802.11","QoS Data, SN=3024, FN=0, Flags=.p.....TC"
"70712","377.476012","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1914, FN=0, Flags=.p....F.C"
"70713","377.476024","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1915, FN=0, Flags=.p....F.C"
"70714","377.476031","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1916, FN=0, Flags=.p....F.C"
"70715","377.476037","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1917, FN=0, Flags=.p....F.C"
"70716","377.476044","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1918, FN=0, Flags=.p....F.C"
"70717","377.476050","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1919, FN=0, Flags=.p....F.C"
"70718","377.476062","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1920, FN=0, Flags=.p....F.C"
"70719","377.476068","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1921, FN=0, Flags=.p....F.C"
"70720","377.476074","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1922, FN=0, Flags=.p....F.C"
"70721","377.476080","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1923, FN=0, Flags=.p....F.C"
"70722","377.476380","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1924, FN=0, Flags=.p....F.C"
"70723","377.476392","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1925, FN=0, Flags=.p....F.C"
"70724","377.476399","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1926, FN=0, Flags=.p....F.C"
"70727","377.478153","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1927, FN=0, Flags=.p....F.C"
"70728","377.478171","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1928, FN=0, Flags=.p....F.C"
"70729","377.478177","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1929, FN=0, Flags=.p....F.C"
"70730","377.478184","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1930, FN=0, Flags=.p....F.C"
"70731","377.478189","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1931, FN=0, Flags=.p....F.C"
"70732","377.478195","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1932, FN=0, Flags=.p....F.C"
"70733","377.478201","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1933, FN=0, Flags=.p....F.C"
"70734","377.478207","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1934, FN=0, Flags=.p....F.C"
"70735","377.478214","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1935, FN=0, Flags=.p....F.C"
"70736","377.478220","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1936, FN=0, Flags=.p....F.C"
"70737","377.478226","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1937, FN=0, Flags=.p....F.C"
"70738","377.478433","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1938, FN=0, Flags=.p....F.C"
"70739","377.478446","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1939, FN=0, Flags=.p....F.C"
"70742","377.480245","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1940, FN=0, Flags=.p....F.C"
"70743","377.480257","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1941, FN=0, Flags=.p....F.C"
"70744","377.480264","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1942, FN=0, Flags=.p....F.C"
"70745","377.480270","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1943, FN=0, Flags=.p....F.C"
"70746","377.480282","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1944, FN=0, Flags=.p....F.C"
"70747","377.480288","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1945, FN=0, Flags=.p....F.C"
"70748","377.480294","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1946, FN=0, Flags=.p....F.C"
"70749","377.480300","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1947, FN=0, Flags=.p....F.C"
"70750","377.480306","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1948, FN=0, Flags=.p....F.C"
"70751","377.480312","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1949, FN=0, Flags=.p....F.C"
"70752","377.480318","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1950, FN=0, Flags=.p....F.C"
"70753","377.480489","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1951, FN=0, Flags=.p....F.C"
"70754","377.480507","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1952, FN=0, Flags=.p....F.C"
"70757","377.482267","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1953, FN=0, Flags=.p....F.C"
"70758","377.482279","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1954, FN=0, Flags=.p....F.C"
"70759","377.482286","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1955, FN=0, Flags=.p....F.C"
"70760","377.482291","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1956, FN=0, Flags=.p....F.C"
"70761","377.482297","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1957, FN=0, Flags=.p....F.C"
"70762","377.482304","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1958, FN=0, Flags=.p....F.C"
"70763","377.482310","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1959, FN=0, Flags=.p....F.C"
"70764","377.482322","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1960, FN=0, Flags=.p....F.C"
"70765","377.482327","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1961, FN=0, Flags=.p....F.C"
"70766","377.482333","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1962, FN=0, Flags=.p....F.C"
"70767","377.482340","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1963, FN=0, Flags=.p....F.C"
"70768","377.482538","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1964, FN=0, Flags=.p....F.C"
"70769","377.482550","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1965, FN=0, Flags=.p....F.C"
"70773","377.482886","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","242","-33 dBm","802.11","QoS Data, SN=3025, FN=0, Flags=.p.....TC"
"70774","377.482894","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","248","-33 dBm","802.11","QoS Data, SN=3026, FN=0, Flags=.p.....TC"
"70775","377.482900","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","180","-33 dBm","802.11","QoS Data, SN=3027, FN=0, Flags=.p.....TC"
"70776","377.482904","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","180","-33 dBm","802.11","QoS Data, SN=3028, FN=0, Flags=.p.....TC"
"70777","377.482909","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-33 dBm","802.11","QoS Data, SN=3029, FN=0, Flags=.p.....TC"
"70778","377.482915","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","180","-33 dBm","802.11","QoS Data, SN=3030, FN=0, Flags=.p.....TC"
"70779","377.482921","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","180","-33 dBm","802.11","QoS Data, SN=3031, FN=0, Flags=.p.....TC"
"70780","377.482924","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-33 dBm","802.11","QoS Data, SN=3032, FN=0, Flags=.p.....TC"
"70781","377.482930","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-33 dBm","802.11","QoS Data, SN=3033, FN=0, Flags=.p.....TC"
"70782","377.482936","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-33 dBm","802.11","QoS Data, SN=3034, FN=0, Flags=.p.....TC"
"70783","377.482939","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","182","-33 dBm","802.11","QoS Data, SN=3035, FN=0, Flags=.p.....TC"
"70788","377.483311","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-33 dBm","802.11","QoS Data, SN=3036, FN=0, Flags=.p.....TC"
"70789","377.483315","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-33 dBm","802.11","QoS Data, SN=3037, FN=0, Flags=.p.....TC"
"70791","377.485103","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1966, FN=0, Flags=.p....F.C"
"70792","377.485111","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1967, FN=0, Flags=.p....F.C"
"70793","377.485122","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1968, FN=0, Flags=.p....F.C"
"70794","377.485128","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1969, FN=0, Flags=.p....F.C"
"70795","377.485134","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1970, FN=0, Flags=.p....F.C"
"70796","377.485140","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1971, FN=0, Flags=.p....F.C"
"70797","377.485145","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1972, FN=0, Flags=.p....F.C"
"70798","377.485151","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1973, FN=0, Flags=.p....F.C"
"70799","377.485157","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1974, FN=0, Flags=.p....F.C"
"70800","377.485623","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1975, FN=0, Flags=.p....F.C"
"70801","377.485639","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1976, FN=0, Flags=.p....F.C"
"70802","377.485645","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1977, FN=0, Flags=.p....F.C"
"70803","377.485651","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1978, FN=0, Flags=.p....F.C"
"70805","377.487443","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1979, FN=0, Flags=.p....F.C"
"70806","377.487456","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1980, FN=0, Flags=.p....F.C"
"70807","377.487462","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1981, FN=0, Flags=.p....F.C"
"70808","377.487468","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1982, FN=0, Flags=.p....F.C"
"70809","377.487474","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1983, FN=0, Flags=.p....F.C"
"70810","377.487487","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1984, FN=0, Flags=.p....F.C"
"70811","377.487492","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1985, FN=0, Flags=.p....F.C"
"70812","377.487498","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1986, FN=0, Flags=.p....F.C"
"70813","377.487504","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1987, FN=0, Flags=.p....F.C"
"70814","377.487510","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1988, FN=0, Flags=.p....F.C"
"70815","377.487972","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1989, FN=0, Flags=.p....F.C"
"70816","377.487985","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1990, FN=0, Flags=.p....F.C"
"70817","377.487991","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1991, FN=0, Flags=.p....F.C"
"70821","377.488129","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-33 dBm","802.11","QoS Data, SN=3036, FN=0, Flags=.p.....TC"
"70822","377.488141","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-33 dBm","802.11","QoS Data, SN=3037, FN=0, Flags=.p.....TC"
"70823","377.488147","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","182","-33 dBm","802.11","QoS Data, SN=3038, FN=0, Flags=.p.....TC"
"70824","377.488153","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-33 dBm","802.11","QoS Data, SN=3039, FN=0, Flags=.p.....TC"
"70825","377.488159","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-33 dBm","802.11","QoS Data, SN=3040, FN=0, Flags=.p.....TC"
"70826","377.488162","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","182","-33 dBm","802.11","QoS Data, SN=3041, FN=0, Flags=.p.....TC"
"70828","377.489831","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1992, FN=0, Flags=.p....F.C"
"70829","377.489844","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1993, FN=0, Flags=.p....F.C"
"70830","377.489850","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1994, FN=0, Flags=.p....F.C"
"70831","377.489856","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1995, FN=0, Flags=.p....F.C"
"70832","377.490042","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1996, FN=0, Flags=.p....F.C"
"70833","377.490048","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1997, FN=0, Flags=.p....F.C"
"70834","377.490055","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1998, FN=0, Flags=.p....F.C"
"70835","377.490061","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=1999, FN=0, Flags=.p....F.C"
"70836","377.490073","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2000, FN=0, Flags=.p....F.C"
"70837","377.490079","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2001, FN=0, Flags=.p....F.C"
"70838","377.490085","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2002, FN=0, Flags=.p....F.C"
"70839","377.490109","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2003, FN=0, Flags=.p....F.C"
"70840","377.490115","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2004, FN=0, Flags=.p....F.C"
"70844","377.490413","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-33 dBm","802.11","QoS Data, SN=3042, FN=0, Flags=.p.....TC"
"70845","377.490421","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-33 dBm","802.11","QoS Data, SN=3043, FN=0, Flags=.p.....TC"
"70846","377.490425","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","182","-33 dBm","802.11","QoS Data, SN=3044, FN=0, Flags=.p.....TC"
"70848","377.492185","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2005, FN=0, Flags=.p....F.C"
"70849","377.492203","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2006, FN=0, Flags=.p....F.C"
"70850","377.492209","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2007, FN=0, Flags=.p....F.C"
"70851","377.492226","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2008, FN=0, Flags=.p....F.C"
"70852","377.492232","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2009, FN=0, Flags=.p....F.C"
"70853","377.492238","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2010, FN=0, Flags=.p....F.C"
"70854","377.492244","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2011, FN=0, Flags=.p....F.C"
"70855","377.492250","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2012, FN=0, Flags=.p....F.C"
"70856","377.492256","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2013, FN=0, Flags=.p....F.C"
"70857","377.492262","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2014, FN=0, Flags=.p....F.C"
"70858","377.492268","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2015, FN=0, Flags=.p....F.C"
"70859","377.492507","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2016, FN=0, Flags=.p....F.C"
"70860","377.492520","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2017, FN=0, Flags=.p....F.C"
"70864","377.492779","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-33 dBm","802.11","QoS Data, SN=3045, FN=0, Flags=.p.....TC"
"70865","377.492792","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","186","-33 dBm","802.11","QoS Data, SN=3046, FN=0, Flags=.p.....TC"
"70866","377.492795","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","182","-33 dBm","802.11","QoS Data, SN=3047, FN=0, Flags=.p.....TC"
"70870","377.492973","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","173","-33 dBm","802.11","QoS Data, SN=3048, FN=0, Flags=.p.....TC"
"70872","377.494732","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2018, FN=0, Flags=.p....F.C"
"70873","377.494744","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2019, FN=0, Flags=.p....F.C"
"70874","377.494751","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2020, FN=0, Flags=.p....F.C"
"70875","377.494757","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2021, FN=0, Flags=.p....F.C"
"70876","377.494763","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2022, FN=0, Flags=.p....F.C"
"70877","377.494769","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2023, FN=0, Flags=.p....F.C"
"70878","377.494781","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2024, FN=0, Flags=.p....F.C"
"70879","377.494787","","a4:42:3b:d2:f7:08","2676","-49 dBm","802.11","QoS Data, SN=2025, FN=0, Flags=.p....F.C"
